season_code,gamecode_num,date,team_code,opponent_code,home_away,team_pts,team_fga,team_fgm,team_tpa,team_tpm,team_fta,team_ftm,team_to,team_usage,team_ts,team_efg,top3_usage_sum,usage_conc_top3,home_team_code,away_team_code,home_score,away_score,date_game,is_home,team_score,opp_score,margin,win_flag
E2025,250,2026-01-30T00:00:00+00:00,PAN,ASV,away,79.0,62.0,28.0,23.0,8.0,24.0,15.0,14.0,86.56,0.5443770672546857,0.5161290322580645,41.92,0.48428835489833644,ASV,PAN,78,79,2026-01-30T00:00:00+00:00,False,79,78,1,1
E2025,253,2026-02-03T00:00:00+00:00,DUB,OLY,home,108.0,73.0,37.0,24.0,9.0,27.0,25.0,11.0,95.88,0.6361922714420358,0.5684931506849316,55.6,0.5798915310805174,DUB,OLY,108,98,2026-02-03T00:00:00+00:00,True,108,98,10,1
E2025,253,2026-02-03T00:00:00+00:00,OLY,DUB,away,98.0,74.0,31.0,26.0,8.0,34.0,28.0,13.0,101.96000000000001,0.5508093525179856,0.47297297297297297,54.84,0.5378579835229502,DUB,OLY,108,98,2026-02-03T00:00:00+00:00,False,98,108,-10,0
E2025,258,2026-02-03T00:00:00+00:00,MAD,PAN,away,81.0,59.0,27.0,32.0,9.0,24.0,18.0,17.0,86.56,0.5822311673375503,0.5338983050847458,34.04,0.3932532347504621,PAN,MAD,82,81,2026-02-03T00:00:00+00:00,False,81,82,-1,0
E2025,258,2026-02-03T00:00:00+00:00,PAN,MAD,home,82.0,62.0,32.0,27.0,9.0,11.0,9.0,11.0,77.84,0.6134051466187911,0.5887096774193549,44.519999999999996,0.5719424460431654,PAN,MAD,82,81,2026-02-03T00:00:00+00:00,True,82,81,1,1
E2025,265,2026-02-05T00:00:00+00:00,PAN,PAR,away,62.0,57.0,23.0,19.0,4.0,14.0,12.0,17.0,80.16,0.49081697276757447,0.43859649122807015,36.64,0.4570858283433134,PAR,PAN,78,62,2026-02-05T00:00:00+00:00,False,62,78,-16,0
E2025,265,2026-02-05T00:00:00+00:00,PAR,PAN,home,78.0,62.0,30.0,23.0,6.0,15.0,12.0,12.0,80.6,0.5685131195335278,0.532258064516129,44.08,0.5468982630272953,PAR,PAN,78,62,2026-02-05T00:00:00+00:00,True,78,62,16,1
E2025,270,2026-02-06T00:00:00+00:00,OLY,VIR,home,109.0,66.0,39.0,28.0,13.0,25.0,18.0,8.0,85.0,0.7077922077922078,0.6893939393939394,37.16,0.4371764705882353,OLY,VIR,109,77,2026-02-06T00:00:00+00:00,True,109,77,32,1
E2025,270,2026-02-06T00:00:00+00:00,VIR,OLY,away,77.0,63.0,30.0,28.0,10.0,16.0,7.0,12.0,82.04,0.5496858937749857,0.5555555555555556,42.52,0.5182837640175524,OLY,VIR,109,77,2026-02-06T00:00:00+00:00,False,77,109,-32,0
E2025,272,2026-02-12T00:00:00+00:00,OLY,RED,home,92.0,61.0,30.0,35.0,14.0,25.0,18.0,14.0,86.0,0.6388888888888888,0.6065573770491803,52.6,0.6116279069767442,OLY,RED,92,86,2026-02-12T00:00:00+00:00,True,92,86,6,1
E2025,272,2026-02-12T00:00:00+00:00,RED,OLY,away,86.0,68.0,33.0,26.0,8.0,19.0,12.0,12.0,88.36,0.5631220534311158,0.5441176470588235,52.96,0.5993662290629244,OLY,RED,92,86,2026-02-12T00:00:00+00:00,False,86,92,-6,0
E2025,279,2026-02-13T00:00:00+00:00,PAN,ULK,home,83.0,64.0,33.0,17.0,6.0,16.0,11.0,8.0,79.04,0.5841779279279279,0.5625,39.96,0.5055668016194331,PAN,ULK,83,85,2026-02-13T00:00:00+00:00,True,83,85,-2,0
E2025,279,2026-02-13T00:00:00+00:00,ULK,PAN,away,85.0,58.0,28.0,30.0,13.0,18.0,16.0,15.0,80.92,0.6447208737864077,0.5948275862068966,43.519999999999996,0.5378151260504201,PAN,ULK,83,85,2026-02-13T00:00:00+00:00,False,85,83,2,1
